"postId","commentId","content","timestamp","likeCount"
"dqXbWo_Y3MQ","Ugz4etthPn_ksU2JMkp4AaABAg","Chúc các bạn ở miền Bắc an toàn nhé😊❤","07/09/2024 18:56","14"
"dqXbWo_Y3MQ","Ugyrq11s07BQpq0p5uZ4AaABAg","Tưởng tượng một con tàu chở hàng nguy hiểm đang đi vào thời tiết này☠","15/09/2024 00:18","2"
"dqXbWo_Y3MQ","UgztwtO0x68RSWwu5al4AaABAg","Sau khi qua r lại phải lội nước đến trường","10/09/2024 21:59","3"
"dqXbWo_Y3MQ","UgxKXykW9lDN_untIs94AaABAg","Mong các bạn miền bắc bình an vượt qua cơn bảo này 😊❤","08/09/2024 07:57","3"
"dqXbWo_Y3MQ","UgyZiVNfsYhN5nc5Z814AaABAg","Xin bình an đến với bà con trên mọi miền đất nước","10/09/2024 02:21","4"
"dqXbWo_Y3MQ","Ugw7h-KVTwHge6eLuEx4AaABAg","Chỗ mình bão đi rùi may quá","08/09/2024 15:08","3"
"dqXbWo_Y3MQ","Ugz9PME5U-P4z96F01Z4AaABAg","Người Việt Nam anh Dũng thật bão mà vẫn lướt trên đường quá bá đạo","11/09/2024 20:34","1"
"dqXbWo_Y3MQ","Ugxp8OrcJ_FhFQWDvDR4AaABAg","Đang ngủ sáng dậy ko thấy nóc nhà đâu luôn 😂😂","09/09/2024 21:47","1"
"dqXbWo_Y3MQ","Ugz5GfbLUguJ5xC1DaR4AaABAg","Nhà tui còn ngập lụt luôn mà 😢","14/09/2024 14:36","2"
"dqXbWo_Y3MQ","UgxpvowPwgbENtEW3IZ4AaABAg","Nam Mô A Di Đà Phật con cầu cho gia đình và tất cả mọi người được bình an🍀🍀🙏🏻🙏🏻","07/09/2024 18:28","12"
"dqXbWo_Y3MQ","UgwVwOOW0g793VNYPJF4AaABAg","thương bà con vùng bảo quá mong bà con bình an MK cố gắng lên","09/09/2024 12:37","4"
"dqXbWo_Y3MQ","UgybkXIo57ZtBoqzLBd4AaABAg","Cầu trời ngưng cơn giận dữ cho mọi người được bình an , nam mô a di đà Phật","08/09/2024 20:39","3"
"dqXbWo_Y3MQ","UgzFkowtdazkpIWC73d4AaABAg","Mong cho tất cả các gia đình các ngôi nhà được bình an an lành ❤❤❤","17/09/2024 07:16","1"
"dqXbWo_Y3MQ","Ugxg0dDqOqoeaRqlIat4AaABAg","Thương tâm, hoảng sợ một bài học cho việc ra đường lúc mưa gió bão…","13/09/2024 11:33","1"
"dqXbWo_Y3MQ","UgxDBsCFo1X400jWHAd4AaABAg","Bão tôi đi học cọc mấy cục gạch vào xe khỏi bị thổi bay, mà cái bão này là siêu bão giật cấp 17 mới ra khỏi cửa bay mẹ người.","16/09/2024 12:52","1"
"dqXbWo_Y3MQ","UgxHmhoVFTxKlSfOSup4AaABAg","Tội những người ở miền bắc quá❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤😢❤","13/09/2024 17:17","2"
"dqXbWo_Y3MQ","UgzQQEJqUsiMofwyT1t4AaABAg","Bão yagi:tao tặng mày cái quần nè 😂","24/09/2024 21:15","1"
"dqXbWo_Y3MQ","Ugyg_trN_v6lWFBTZ354AaABAg","chỗ tui vẫn còn yên bình lắm mong là nó sẽ yên bình như thế khi bảo Yagi tới, mong là các bạn ở miền khác an toàn","09/09/2024 14:36","2"
"dqXbWo_Y3MQ","UgzLXFRddTzNNUU7Ept4AaABAg","Miền Bắc giờ ổn k, hay còn bão. Mong người miền Bắc k sao😢","08/09/2024 18:02","1"
"dqXbWo_Y3MQ","UgwxdsuqiISCZb5vEhx4AaABAg","câu mông cho tât cå chúng ta và các gđ khác đuoc bình yên❤❤❤❤❤❤","04/10/2024 19:42","1"
"dqXbWo_Y3MQ","UgweF7PHSKQEilFBhht4AaABAg","Ôi nó đã mạnh đến mức báo động rùi 😮😮😮😮😮
Nam mô a Di Đà Phật.
Hình như nó không còn cảnh cáo nữa mà đã hành động để răn dạy con người rùi 😢😢😢😢😢.
Nam mô bổn sư thích ca mâu Ni Phật","10/09/2024 17:25","2"
"dqXbWo_Y3MQ","UgyMzSEEJtapOt636YB4AaABAg","Tuyên Quang mn chờ bão mòn mỏi mà chỉ tý gió and tý mưa(mưa liên tục) và bây h thành phố của bọn tui nước sông lô dâng cao đến nổi ngập cả thành phố luôn rồi😅(ghim tui đi mà)","10/09/2024 21:38","1"
"dqXbWo_Y3MQ","UgzqU8kheK3k4x-P0AR4AaABAg","Bão đó bình thường chúng mình là 85 sao mà có bảo được Ninh Thuận mà chứ không phải ở đâu đâu","08/09/2024 17:25","3"
"dqXbWo_Y3MQ","UgwaGRpe2uOwfP60HHF4AaABAg","Báo đến nhà tui vào 2giờ 😔😔😥 tạm biệt bẩm tâm 😭😭😭","07/09/2024 19:54","2"
"dqXbWo_Y3MQ","Ugzhxg3znSrfg4EnpOZ4AaABAg","😂","09/09/2024 02:11","2"
"dqXbWo_Y3MQ","UgwR6BTYP4nuFgZJ-NB4AaABAg","Lạ lùng, bão tới mà nó cuoi như thỏa mãn, chắc cũng từng.. có bịnh...","11/09/2024 20:34","1"
"dqXbWo_Y3MQ","UgyGY4r-wAYmHwzvymZ4AaABAg","Mong các bạn ở miền trung và miền bắc được bình an qua cơn bão 
Nam mô A Di Đà Phật 🙏🙏🙏","08/09/2024 22:43","3"
"dqXbWo_Y3MQ","Ugy_3IhGkW-Y7F0yWJx4AaABAg","Như phim sinh tồn luôn á 😅😅","08/09/2024 19:15","1"
"dqXbWo_Y3MQ","UgykoFvQo5esWNe3iL54AaABAg","Nam Mô A Di Đà Phật con xin cho những chỗ bão đi qua sẽ bình an vô sự và tai qua nạn khỏi ❤❤","08/09/2024 14:08","3"
"dqXbWo_Y3MQ","UgwmIxCupmiYuvPUE1Z4AaABAg","TÔI đã từng sống qua thảm họa siêu bão Yagi nè","06/12/2025 22:36","1"
"dqXbWo_Y3MQ","UgwNBK2nexI4R0DueQd4AaABAg","Ae miền Nam: bão đâu nắng mà 💀🥶✋","09/09/2024 23:25","1"
"dqXbWo_Y3MQ","UgwhS7Wcy9sKc6l8wsp4AaABAg","Cầu xin trời Phật phù hộ cho mọi người được bình an 🙏🙏🙏","12/09/2024 00:27","1"
"dqXbWo_Y3MQ","UgzSSiUbUzze0h1m-f54AaABAg","Cầu xin thượng đế vô biên cho dân làng sớm được bình yên ! Nam mô cứu khổ cứu nạn quan thế âm Bồ tát 🙏🪷🙏🪷🙏🪷🙏🪷🙏🪷🙏🪷🙏🪷🙏🪷🙏🪷🙏🪷🙏🪷","11/09/2024 23:20","2"
"dqXbWo_Y3MQ","UgzaTvuOAs8nZ6TxYs94AaABAg","Đau lòng quá cầu mong mọi người được bình an","14/09/2024 09:35","1"
"dqXbWo_Y3MQ","UgxkYZeVsurZDr0tnb14AaABAg","Nam mô a Di Đà Phật chúc miền Trung và miền Bắc qua cơn bảo số 3 yari☺️cố lên ae miền Trung và miền Bắc ❤️ AE miền nam luôn ủng hộ cố lên nào💪hãy cố lên💪","09/09/2024 18:44","2"
"dqXbWo_Y3MQ","UgwIisjFUg4VGGfW4Qx4AaABAg","Xe điân việt nam kiểu tư tin đi ra chả bị gì cả 😂😂","13/09/2024 18:43","1"
"dqXbWo_Y3MQ","Ugz_BvJeWcqFaEraC1F4AaABAg","Mẹ nói bão yagi mà lấy hình china😂 
Và mình mn những bạn ở mình bắc mạnh khỏe nha😊❤","08/09/2024 21:47","1"
"dqXbWo_Y3MQ","UgxQLRTpEVtgVb3VyMZ4AaABAg","Nam mô a di đà Phật cho mọi người được bình an vô sự cho Hà Nội được bình an . Mong cho bão sẻ mau hết.","07/09/2024 19:00","33"
"dqXbWo_Y3MQ","UgzpKm-DqO1cbYYR85l4AaABAg","Sắp hẹo tới nơi mà coi bộ vui dữ","08/09/2024 07:30","1"
"dqXbWo_Y3MQ","UgxBNA8Z7vilLV5tjuN4AaABAg","🙏🙏🙏 cầu cho mọi người đều đc bình an","10/09/2024 08:19","1"
"dqXbWo_Y3MQ","UgxTx2O-c8MYF00Ln6l4AaABAg","Mong mọi người ở Việt Nam nam miền trung miền bắc và tất cả các nước dược bình an 🙏🙏🙏","11/09/2024 19:40","1"
"dqXbWo_Y3MQ","UgwAV4XPklZaCCsPysZ4AaABAg","Mấy con vật sẽ trông như thế nào 🐶🐱","09/09/2024 22:57","2"
"dqXbWo_Y3MQ","UgxvlLt6mxSCwM6i7AR4AaABAg","Ở thái nguyên bị ngợp rồi","09/09/2024 11:14","1"
"dqXbWo_Y3MQ","Ugz_CffIsdGEiq6u11t4AaABAg","Tai hại nhất là nhà làm bằng kính","16/09/2024 22:30","1"
"dqXbWo_Y3MQ","UgwpSJFpFEEiKuIdP4h4AaABAg","cầu mong Hà Nội bình an🙏","08/09/2024 06:15","2"
"dqXbWo_Y3MQ","UgzSeN0Pt6tpkNi1x0x4AaABAg","Cầu mong cho chúng sanh binh an nam mô adidaphat 🙏🙏🙏","13/09/2024 08:04","1"
"Ii7PN1MxYGg","UgyS_xWr3RNtUf15BGl4AaABAg","quá khủng khiếp","14/09/2025 16:30","2"
"Ii7PN1MxYGg","UgwaPF8jtW7i4T91fd54AaABAg","it's now? Yagi in 2024?","07/09/2024 12:41","9"
"Ii7PN1MxYGg","UgzumjP1eoFFh91Ct894AaABAg","A di đà phật ❤❤❤🙏🙏","09/09/2024 11:20","2"
"Ii7PN1MxYGg","UgziSioVnb5TsgYC6LN4AaABAg","Đó là sự nỗi đau 😢😢😢😢😢","20/10/2024 21:32","1"
"Ii7PN1MxYGg","Ugw0uaAyJO5zwInApll4AaABAg","NAM Mô A Di Đà Phật - MẸ THIÊN NHIÊN :( mog đừng bão lớn bên hải phòng ạ😢😢 mog hải phòg và Cô Tô hết bão an lành 😢😢😢❤","07/09/2024 17:43","2"
"Ii7PN1MxYGg","UgxsXNuPkczIGjZ9ESh4AaABAg","Adidaphat 
mong mọi người được an toàn","07/09/2024 12:41","1"
"Ii7PN1MxYGg","UgwVMFpoBNOLJWatajp4AaABAg","😢😢😢😢😢😢","08/10/2024 20:36","0"
"Ii7PN1MxYGg","Ugw3HYF5MuAlcuhUq_J4AaABAg","Mạnh thế","18/10/2024 20:54","1"
"Ii7PN1MxYGg","Ugyl1wjPzc6hY5n_j_54AaABAg","sự nổi giận của mẹ thiên nhiên","08/09/2024 20:08","2"
"eREkoElSDiI","Ugy6doSEQFzQK5qnHQB4AaABAg","Pisen - Không khen không được 
Pin sạc dự phòng Pisen: 
- Bảo hành 24 tháng. 
- Đầy đủ giấy chứng nhận chất lượng không lo cháy nổ. 
- Gói bảo hiểm 2tr đô. 
Website: https://pisenvietnam.vn/san-pham/sac-du-phong-71/","06/09/2024 21:01","32"
"eREkoElSDiI","Ugy7e_Mox0-QyQYdlzd4AaABAg","Vào đọc bình luận thấy đồng bào cả nước đoàn kết động viên nhau mà thấy ấm lòng quá
Hải Phòng cảm ơn những người ae cả nước nhé","07/09/2024 09:00","33"
"eREkoElSDiI","UgwntwuuMwROOBRyFTB4AaABAg","Mình là dân miền Nam, mình chúc bà con miền Bắc tránh bão an toàn, bình an đến với mọi người !","07/09/2024 00:36","57"
"eREkoElSDiI","Ugx9WEruPgVRWggapxR4AaABAg","Từ miền nam ,chúc bà con mình ngoài Bắc vượt qua cơn bão này bình an nhất .","06/09/2024 22:54","205"
"eREkoElSDiI","UgxfPK6JfTEqemF1IFJ4AaABAg","Mình miền đông nam Chúc mọi người miền Bắc mọi sự bình an. Hạn chế nhất về thiệt hại tài sản và con người","07/09/2024 03:09","28"
"eREkoElSDiI","Ugz5CkbAwtsj97o4GRl4AaABAg","Cố lên dân ta ơi. Bình an cho mọi người. Bình an cho các cán bộ chống bão...","06/09/2024 21:47","56"
"eREkoElSDiI","UgyM05eo5oDdBGj2_UN4AaABAg","Mình ở miền nam chúc cho đồng bào miền bắc vượt qua được cơn bão, nhà nhà bình an nhé, mong tin tốt từ bà con miền bắc ❤","07/09/2024 01:34","59"
"eREkoElSDiI","Ugy3l1mnJUFXfI3ok3l4AaABAg","Thay mặt người dân miền bắc xin được cảm ơn người dân cả nước đã quan tâm, động viên, chia sẽ với người dân miền bắc.","07/09/2024 14:21","7"
"eREkoElSDiI","UgxDgSalqIQxwKvhVFl4AaABAg","Cảm ơn các bạn thân yêu trên mọi miền đất nước đã động viên dân miền bắc chúng tôi . Chúng tôi luôn vững  vàng ,mọi việc sẽ bình an tốt đẹp.","07/09/2024 10:22","3"
"eREkoElSDiI","UgxjWdJEpkmRxjV894h4AaABAg","Từ Thành Phố Hồ Chí Minh gởi lời chúc bà con ngoài Bắc mình vượt qua cơn bão an toàn. Cầu mong thiệt hại ít nhất có thể ❤","07/09/2024 09:09","24"
"eREkoElSDiI","UgwQRnMFpVZboAI962J4AaABAg","Nghĩ đến lúa vừa trỗ bông mà gặp bão thế này thì khổ người nông dân quá","07/09/2024 05:36","4"
"eREkoElSDiI","UgwaWZY4aQ4615sWCCJ4AaABAg","Hay quá ủng hộ kênh 🇸🇪🇸🇪🇸🇪","08/09/2024 03:40","0"
"eREkoElSDiI","UgxNF_Ltz8KZyp9Jpp94AaABAg","Hải Phòng cảm ơn chân thành tới bà con cả nước nhất là những đồng bào miền nam.","07/09/2024 09:18","2"
"eREkoElSDiI","Ugx_55EkfqkMsRXVIDx4AaABAg","Từ tây Nguyên đầy nắng , đầy gió . Cầu mong sao cho mọi người ở vùng  trung tâm bão được bình an vô sự !","07/09/2024 08:25","2"
"eREkoElSDiI","UgxFs5El_bSDqycXsvV4AaABAg","Ngoài 1 số ít những người toxic ra thì dân mình đoàn kết mà thấy ấm lòng, cám ơn ae đồng bào miền Nam đã chia sẻ ,","07/09/2024 19:30","1"
"eREkoElSDiI","UgxsuviLWVZLD4imn8J4AaABAg","Cảm ơn tuấn. đã cho mình hiểu thêm về bão","06/09/2024 21:20","7"
"eREkoElSDiI","Ugyh1MbME3G4UZzrm6h4AaABAg","Chiều bão nháp phát mà hốt cả hền rồi. Thật thì chắc cũng bó tay. Sợ sợ và sợ😢","06/09/2024 21:22","16"
"eREkoElSDiI","UgzfVKBwCtdV_gvEnLx4AaABAg","Miền Trung cũng khổ. Mình vào Nam làm ăn ,cũng lo cho Quê miền Trung và Bắc. Chúc bà con mình kiên cường, qua bảo","07/09/2024 07:20","4"
"eREkoElSDiI","UgxicLyqewPImvoTYQh4AaABAg","Chúc đồng bào an toàn chống bão","07/09/2024 08:51","0"
"eREkoElSDiI","Ugw7JXADcZ6aJ5CwLJx4AaABAg","Cố lên nhé miền bắc","08/09/2024 08:48","0"
"eREkoElSDiI","UgyoD8IkimTLAWQJ2Gh4AaABAg","hay quá 👍👍👍","06/09/2024 22:02","1"
"eREkoElSDiI","UgyklF7x-YmZw-eaCUN4AaABAg","Cảm ơn em nhiều lắm ttt","07/09/2024 10:17","0"
"eREkoElSDiI","Ugz_-6_4NUypujWG-Ot4AaABAg","Mong tất cả tai qua nạn khỏi. Mong ae miền Bắc miền Trung ruột thịt tai qua nạn khỏ♥️♥️♥️","07/09/2024 00:27","1"
"eREkoElSDiI","Ugx-Oiq_gOMzKEDnuB14AaABAg","Mong đồng bào bình yên sau đợt bão này.
Cũng mong Tuấn có 1 video làm về trung thu ở Tuyên Quang.","06/09/2024 22:15","5"
"eREkoElSDiI","UgyGG_OzYEq-9lIWNeR4AaABAg","Tuấn nói đúng. Cân bằng hệ sinh thái","07/09/2024 16:07","0"
"eREkoElSDiI","UgyaCiBmYf6nBRzGGM14AaABAg","Thằng em phân tích rất đúng","07/09/2024 13:45","0"
"eREkoElSDiI","UgyztUlZXl_K-pYwGll4AaABAg","Chắc đêm nay bão mới về, mong mn được bình an vượt qua siêu bão🙏","06/09/2024 22:13","6"
"eREkoElSDiI","UgwRvt3sby0Ps5S8naR4AaABAg","Em chúc anh Tỉ thứ 6 cuối tuần siêu vui vẻ và hạnh phúc nhé 🥰🥰🥰","06/09/2024 21:11","4"
"eREkoElSDiI","Ugy6fj7tfzcOZxHPjO14AaABAg","Mọi người chỗ bão đi qua. Mong mọi người vượt qua nó an toàn","07/09/2024 16:40","0"
"eREkoElSDiI","UgxSzmUMGx64SzEYJ4J4AaABAg","❤😂🎉hay quá","06/09/2024 23:40","1"
"eREkoElSDiI","Ugwq20rEnp3ju1lbeZp4AaABAg","Phân tích hay lắm tuấn ơi","06/09/2024 21:17","2"
"eREkoElSDiI","UgzmuJejmOSgrO4vVl54AaABAg","Phân tích hay anh trai","07/09/2024 07:19","0"
"eREkoElSDiI","Ugz-RE1y4SD_32wOOUN4AaABAg","Nghe đồng bào miền Nam động viên an ủi đồng bào miền trung ,miền bắc vượt qua cơn siêu bão này mà thấy ấm lòng.Cảm ơn nhân dân cả Nước.","07/09/2024 10:33","1"
"eREkoElSDiI","Ugy1oXymHyeJXpbgROV4AaABAg","❤ tuấn tt  tuyệt vời giọng nói tròn trịa  nghe  hay","07/09/2024 10:52","0"
"eREkoElSDiI","Ugx8bb9IdLgHxtgJEcJ4AaABAg","Cảm ơn a Tuấn. Thông tin hữu ích. Giọng a nghe rất đã kkk","06/09/2024 23:13","0"
"eREkoElSDiI","UgxIe5rsyWrJJailw2B4AaABAg","Rât hay...nghe xong bản tin này phấn chấn hẳn..tự dưng lai có cảm tình với bão😂","07/09/2024 11:07","0"
"eREkoElSDiI","UgwjvXPKqlnnMUANcsl4AaABAg","Phan thiết ảnh hưởng cũng lụt luôn rồi 😢","06/09/2024 21:05","6"
"eREkoElSDiI","UgxLj6Dxi4YEycpVvi14AaABAg","Tác giả phân tích tuyệt vời quá
 cảm ơn tác giả","06/09/2024 23:58","1"
"eREkoElSDiI","UgxgM02-9_9EB4i0pmR4AaABAg","Hay","06/09/2024 21:31","0"
"eREkoElSDiI","UgwTmzRgjIdE3quZTSJ4AaABAg","Từ Phú Thọ mong tất cả bà con bình an","06/09/2024 22:41","0"
"eREkoElSDiI","UgxpJ7yVlOZaHupkTB54AaABAg","Miền Bác cố lên","07/09/2024 15:16","0"
"eREkoElSDiI","Ugx92IUkcDIXWvbcvRV4AaABAg","Một mặt tích cực của bão nữa là giúp con người có ý thức cần, kiệm, tích lũy để dành và xây dựng nhà kiên cố để chống chọi với bão.","07/09/2024 10:02","1"
"eREkoElSDiI","UgwOVX1GwS90svJYO794AaABAg","Hay ❤🎉","06/09/2024 21:58","0"
"eREkoElSDiI","Ugxvebx_qvSh93lF_xZ4AaABAg","Thích cách anh phân tích vấn đề","07/09/2024 07:39","0"
"eREkoElSDiI","UgykvwxO-kRBlqKEcCt4AaABAg","Mong bão qua nhanh , bà con an toàn 🙏","07/09/2024 13:08","0"
"eREkoElSDiI","UgyDYD90JleMMj1JleN4AaABAg","Trời bão thế này, thích nhất là cái cảm giác ngồi bên cửa sổ uống cốc trà xong ngắm bão, cái cảm giác ko tả nổi","07/09/2024 14:04","1"
"eREkoElSDiI","UgzlFiP5ce9ZJhhaV5J4AaABAg","Daklak chúc anh em miền Bắc bình an","07/09/2024 18:35","1"
"eREkoElSDiI","UgxBFokmgbmMhCwroEx4AaABAg","❤️❤️❤️","07/09/2024 11:11","0"
"eREkoElSDiI","Ugzq7q_1d_9us-08v-J4AaABAg","Hay quá cho anh này một sub❤❤❤","06/09/2024 22:41","0"
"eREkoElSDiI","Ugye_lMpZXbZG8Jg7SZ4AaABAg","yên bái tôi ko bão nhưng mưa đã gần 2 ngày ko tạnh,chúc tất cả mọi miền tổ quốc phòng chống bão an toàn,bình an....","09/09/2024 00:00","0"
"75CCX002_HU","Ugw3ToXvWbI3UhF35r94AaABAg","Cùng nhau đi qua giông bão cuộc đời. Bình yên được chút, thì đừng rời bỏ nhau nhaaaaa mấy fen! 
chúc các bạn luôn vững vàng vui vẻ, an toàn ở mọi lúc mọi nơi","13/09/2024 11:19","25"
"75CCX002_HU","UgyyJaCkFadsgLyLGjd4AaABAg","Hello chị Nhanh Trí","13/09/2024 22:19","0"
"75CCX002_HU","UgxluIvsZiCeSC4eE954AaABAg","❤❤❤","14/09/2024 11:24","0"
"75CCX002_HU","UgxTth7ZWh93lqRolzt4AaABAg","co khi do bac ho ve  xem coi xem co giub cho xa hoi","16/09/2024 20:23","0"
"75CCX002_HU","UgxSCs_N5ScDLm69GV14AaABAg","em like rồi","04/11/2025 20:41","0"
"75CCX002_HU","UgxtBK7jXhuxsV7nW_V4AaABAg","❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤","17/09/2024 18:26","0"
"75CCX002_HU","UgzXiP2hCIiU_tfMO_F4AaABAg","chij nhanh tris cute","14/09/2024 10:04","0"
"75CCX002_HU","UgyNs2oUbfqy74QwqXB4AaABAg","Wow ❤❤❤❤❤❤❤❤❤","17/09/2024 22:26","0"
"75CCX002_HU","Ugy_5o7PZQel1dFqNGF4AaABAg","nhanh trí❤❤🎉🎉🎉❤❤","23/09/2024 11:43","0"
"75CCX002_HU","UgzaZYMH2oQXWIRc9Sl4AaABAg","Hi chị 😊😊😊❤❤❤❤","13/09/2024 12:06","2"
"75CCX002_HU","UgxuzS-IEGeEeP2fbY54AaABAg","Đáng sợ 😮","13/09/2024 11:59","1"
"75CCX002_HU","UgyyNAZidOgyb5DX5QZ4AaABAg","Nhìn thấy ghê quá đi mất 😱😱😱😱","14/09/2024 19:14","0"
"75CCX002_HU","Ugz8LFToyR5O5gnQ4bZ4AaABAg","Trí tưởng tượng phong phú","21/10/2024 21:15","0"
"75CCX002_HU","UgxF-bOOs000XRaLw_J4AaABAg","0:28 hình 2
1:46 bão Yagi
4:36 không
5:43 mây trên bầu trời
7:17 bầu trời màu tím
11:02 Cả 1,2 đều đúng
12:40 Do bão
14:04 cả 4","13/09/2024 11:13","5"
"75CCX002_HU","UgxkV7ta7Mv2CmO2Lk14AaABAg","Ghê quá chị ơi","14/09/2024 11:01","0"
"75CCX002_HU","UgwyKdyf1ljLKp4K99l4AaABAg","Tôi mới quyuên góp cho miền bắc nè","18/09/2024 13:27","0"
"75CCX002_HU","UgyvOt1-39lkNy2J3cJ4AaABAg","Tôi ở Hà Nội và TP Hải Phòng","12/10/2024 12:03","0"
"75CCX002_HU","UgzcdPnrAr_cU4iLSJR4AaABAg","ghê quá đi mất thôi","08/02/2025 13:32","0"
"75CCX002_HU","UgzMPpbnjqgdTeftaMV4AaABAg","hello nhanh tri","13/09/2024 11:27","1"
"75CCX002_HU","UgxJe7F7UeOpGvr9W_F4AaABAg","Quê em bão quá trời lun","14/09/2024 16:24","0"
"75CCX002_HU","Ugxw64VR-ncpG-wSYnt4AaABAg","Đoàn kết , quyết tâm là đc🎉🎉🎉🎉🎉🎉🎉🎉","28/02/2025 15:12","0"
"75CCX002_HU","UgwKjvRgCicPAim1GoV4AaABAg","Cj oi bão yagi tới vn r cj","25/09/2024 09:48","0"
"75CCX002_HU","UgwyXBs3-L9xnTR7cJN4AaABAg","Đúng Đúng","11/10/2024 11:56","0"
"75CCX002_HU","Ugwugbqpg7Qs0EYxcEd4AaABAg","Cũng kinh đấy","20/09/2024 21:01","0"
"75CCX002_HU","UgxUBgk-RcwHJW4JWfl4AaABAg","Có realple cùng yinxing cái từ realple sai nhà chị","08/11/2024 17:43","0"
"75CCX002_HU","UgwukbmEPApH3W19sFF4AaABAg","Chỗ em hên là nắng mấy nay chị ạ 😊","13/09/2024 11:11","1"
"75CCX002_HU","UgwfVsxdWFClE0LwbWV4AaABAg","😱😱😱😱😱😱","16/09/2024 12:55","0"
"75CCX002_HU","UgwxsmQfQpUjx-Rc6Np4AaABAg","hên em ở miền nam😮😮❤❤❤","16/09/2024 19:48","0"
"75CCX002_HU","UgygNv6cIuJpd2c0tYN4AaABAg","Cái nút mà vòng tròn đen vào Hà Nội kia mà Mình ở Hà Nội","03/11/2024 19:36","0"
"75CCX002_HU","UgzYa--BAhiaM83B9wV4AaABAg","Em sợ quá 😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢 quá buồn quá","06/11/2024 21:46","0"
"75CCX002_HU","UgyxG0hzpHsldrmKbk94AaABAg","Gê đấy","20/09/2024 20:53","0"
"75CCX002_HU","UgxmLGYC-pkSrFZJd694AaABAg","Ôi Vừa đổ bộ xong😂😂😂😂😂😂😂😂","14/08/2025 13:35","0"
"75CCX002_HU","Ugx6gll1P8ETsGrsU0F4AaABAg","Ôi trời đáng sợ thật đấy 😰😰😰😰😰😰😰😰😰😰😰😰","15/09/2024 11:04","0"
"75CCX002_HU","UgyTieegPSa4CnaPr-J4AaABAg","em gặp mặt trăng máu tại kiêng giang","18/09/2024 11:39","0"
"75CCX002_HU","Ugz6DeCumAGNPR90cAJ4AaABAg","chị ơi 
em đã nhìn thấy 2 lần gặp mây cầu vồng 
thật đó","03/11/2024 17:17","0"
"75CCX002_HU","Ugy2YdhdkAA61u_fDsd4AaABAg","Bão wipha mới tan ghê hơn nữa","26/07/2025 15:05","0"
"75CCX002_HU","UgyieqT33P5O7-oJmcF4AaABAg","Có cả bão gener","13/10/2024 19:07","0"
"75CCX002_HU","Ugwpara9JJx5YCuYNl54AaABAg","Làm tiếp đi chị","04/10/2024 20:50","0"
"75CCX002_HU","UgzevJi_KBuo_X8mPAF4AaABAg","Em gặp quầng mặt trời","06/07/2025 16:03","0"
"75CCX002_HU","UgyMKdCcWuEvmmedTex4AaABAg","Nước em có mây sóng thần như vậy😢😢😢","13/09/2024 19:50","0"
"75CCX002_HU","UgzmiRxTT2lDxKzF2BB4AaABAg","Bão Yagi số 3","31/01/2025 14:48","1"
"75CCX002_HU","Ugxum9CSVdhhLCe8SqB4AaABAg","1:48","28/09/2024 21:05","0"
"75CCX002_HU","Ugz7uH-FMjNqQZwt4GV4AaABAg","Quỷ trên cây  cau đấy chị ạ","17/01/2025 10:40","0"
"75CCX002_HU","UgzVm48yMGUe6E6P1md4AaABAg","Tuy vậy nhưng mình còn ra ngoài mà ko bị làm sao😅","24/11/2024 22:50","0"
"75CCX002_HU","UgxeG583vl_YO1DIOf94AaABAg","Không biết những siêu bão cộng lại sẽ như thế nào nhỉ","29/09/2024 21:11","0"
"75CCX002_HU","UgyN4aA67Ihzk0sMIih4AaABAg","Tội nghiệp cho Việt Nam","02/10/2024 11:50","0"
"75CCX002_HU","Ugxw5D9FAJLaA6jbqd14AaABAg","Tôi mong đến thế kỷ 22 người ta sẽ làm máy hút bão","13/10/2024 14:30","1"
"75CCX002_HU","Ugwij-kR56_y2OUulD14AaABAg","2:22","18/09/2024 20:20","0"
"75CCX002_HU","UgyMb2YPtMr9jEORxg14AaABAg","Lúc dị tượng đo ở nhà tui hả","19/10/2024 07:34","0"
"75CCX002_HU","Ugz927Dkd2s1QGr6IUF4AaABAg","Lúc bão tới việt nam thì tui đang ở Mỹ nên ko thắm lắm😅","09/10/2024 14:24","0"
"A46FMePjzsg","Ugy_dFnLC7gbJKCTxf54AaABAg","Miền Bắc lâu rồi mới có 1 trận bão kinh khủng như này, thật là khủng khiếp.","11/09/2024 21:24","11"
"A46FMePjzsg","UgxIOCeCd6lKs6D18XF4AaABAg","mình là 1một trong số những  người chủ quan về cơn bão đợt này. Có lẽ vì các năm trước nếu có bão cũng không thấy thiệt hại quá nhiều hoặc khu mình ở năm đấy chưa thấy có thiệt hại gì đáng kể, cùng lắm là đổ vài cái cây. nhưng không ngờ năm nay thiệt hại lại nặng nề như vậy. cầu chúc cho những ai chịu ảnh hưởng bởi đợt bão lần này sẽ vượt qua được","11/09/2024 18:26","53"
